timestamp,close,high,low,trade_count,open,volume,vwap
2022-02-15 12:15:00+00:00,171.83,171.98,171.79,609,171.945,38272,171.861611
2022-02-15 12:30:00+00:00,171.75,171.9,171.7,827,171.82,42616,171.811357
2022-02-15 12:45:00+00:00,171.81,171.86,171.66,561,171.74,26185,171.779732
2022-02-15 13:00:00+00:00,171.68,172.03,168.88,1875,171.93,235048,171.829368
2022-02-15 13:15:00+00:00,171.5,171.71,171.42,715,171.68,64079,171.579796
2022-02-15 13:30:00+00:00,171.5,171.8,171.0,1861,171.52,132606,171.39117
2022-02-15 13:45:00+00:00,171.05,171.5,170.86,1528,171.46,97878,171.199798
2022-02-15 14:00:00+00:00,171.04,171.3,170.95,1732,171.05,127179,171.138403
2022-02-15 14:15:00+00:00,170.99,171.23,170.88,2038,171.06,171452,171.071819
2022-02-15 14:30:00+00:00,171.2,171.35,170.25,54548,170.99,6147151,170.884045
2022-02-15 14:45:00+00:00,170.88,171.4506,170.68,33862,171.1991,3266441,171.081605
2022-02-15 15:00:00+00:00,170.83,171.02,170.48,25028,170.89,2332166,170.775026
2022-02-15 15:15:00+00:00,171.08,171.1784,170.7199,25300,170.835,2406355,170.986809
2022-02-15 15:30:00+00:00,171.2584,171.27,170.69,19676,171.08,2001579,170.996578
2022-02-15 15:45:00+00:00,171.18,171.36,170.925,19253,171.26,1851576,171.200761
2022-02-15 16:00:00+00:00,171.3,171.435,171.02,17186,171.19,1617895,171.272405
2022-02-15 16:15:00+00:00,171.465,171.64,171.2999,19977,171.305,2030485,171.492208
2022-02-15 16:30:00+00:00,171.43,171.68,171.41,15099,171.47,1334187,171.537527
2022-02-15 16:45:00+00:00,171.521,171.72,171.37,13901,171.43,1191440,171.507969
2022-02-15 17:00:00+00:00,171.1362,171.65,171.11,14070,171.52,1395890,171.384122
2022-02-15 17:15:00+00:00,170.876,171.18,170.6609,16725,171.14,1683080,170.893982
2022-02-15 17:30:00+00:00,170.77,171.0,170.67,14815,170.88,1366447,170.84456
2022-02-15 17:45:00+00:00,170.5699,170.8388,170.34,17354,170.78,1672399,170.526971
2022-02-15 18:00:00+00:00,170.9875,171.04,170.53,12247,170.57,1118824,170.869804
2022-02-15 18:15:00+00:00,171.84,171.95,170.98,18238,170.99,2098139,171.472358
2022-02-15 18:30:00+00:00,171.68,172.04,171.59,15391,171.85,1564847,171.818391
2022-02-15 18:45:00+00:00,171.77,171.84,171.62,11495,171.6752,1082916,171.732036
2022-02-15 19:00:00+00:00,171.76,171.88,171.38,14189,171.77,1502146,171.667045
2022-02-15 19:15:00+00:00,171.82,171.89,171.57,12020,171.7547,1108044,171.784353
2022-02-15 19:30:00+00:00,172.181,172.19,171.68,15205,171.82,1523675,171.907388
2022-02-15 19:45:00+00:00,171.985,172.27,171.75,14809,172.18,1525531,171.9732
2022-02-15 20:00:00+00:00,172.2523,172.36,171.93,16089,171.99,1553487,172.195677
2022-02-15 20:15:00+00:00,172.19,172.3,171.98,17992,172.26,1699649,172.135473
2022-02-15 20:30:00+00:00,172.2241,172.24,171.72,32581,172.18,3218027,171.990254
2022-02-15 20:45:00+00:00,172.8,172.95,171.945,53124,172.22,5962547,172.504665
2022-02-15 21:00:00+00:00,172.6,172.96,172.22,1324,172.79,13798939,172.787764
2022-02-15 21:15:00+00:00,172.52,172.59,172.42,439,172.56,18879,172.499444
2022-02-15 21:30:00+00:00,172.55,172.57,172.45,298,172.57,10926,172.530392
2022-02-15 21:45:00+00:00,172.3,172.55,172.3,503,172.55,33132,172.403725
2022-02-15 22:00:00+00:00,172.4,172.46,172.25,303,172.26,14188,172.370942
2022-02-15 22:15:00+00:00,172.4,172.42,172.25,219,172.42,937408,172.351295
2022-02-15 22:30:00+00:00,172.35,172.79,172.3,168,172.31,683268,172.786943
2022-02-15 22:45:00+00:00,172.28,172.31,172.28,26,172.31,491,172.292
2022-02-15 23:00:00+00:00,172.28,172.4,172.28,66,172.37,5075,172.367289
2022-02-15 23:15:00+00:00,172.24,172.33,172.2,108,172.33,7427,172.264938
2022-02-15 23:30:00+00:00,172.3,172.33,172.22,39,172.22,4855,172.265133
2022-02-15 23:45:00+00:00,172.22,172.35,172.22,52,172.3,7290,172.290208
2022-02-16 00:00:00+00:00,172.22,172.27,172.22,59,172.25,3627,172.236309
2022-02-16 00:15:00+00:00,172.15,172.3,172.15,88,172.2,9935,172.193041
2022-02-16 00:30:00+00:00,172.06,172.15,171.9,202,172.14,68196,171.990101
2022-02-16 00:45:00+00:00,171.9,172.1,171.88,186,171.93,24201,171.927415
2022-02-16 09:00:00+00:00,172.88,173.2,171.99,484,173.05,14967,172.920745
2022-02-16 09:15:00+00:00,172.84,173.05,172.8,167,173.04,7524,172.926145
2022-02-16 09:30:00+00:00,172.68,172.89,172.68,94,172.84,2708,172.825796
2022-02-16 09:45:00+00:00,172.7,172.8,172.64,79,172.65,2583,172.720397
2022-02-16 10:00:00+00:00,172.4,172.5,172.0,226,172.5,7085,172.152248
2022-02-16 10:15:00+00:00,172.4,172.4,172.29,35,172.34,2516,172.341085
2022-02-16 10:30:00+00:00,172.5,172.53,172.27,51,172.27,1762,172.435134
2022-02-16 10:45:00+00:00,172.54,172.54,172.37,28,172.37,907,172.452107
2022-02-16 11:00:00+00:00,172.35,172.5,172.35,62,172.5,1413,172.398673
2022-02-16 11:15:00+00:00,172.37,172.37,172.35,54,172.35,1213,172.35956
2022-02-16 11:30:00+00:00,172.7,172.7,172.41,85,172.42,3363,172.551875
2022-02-16 11:45:00+00:00,172.7,172.7,172.49,37,172.49,1073,172.595181
2022-02-16 12:00:00+00:00,172.56,172.74,172.5,641,172.71,24211,172.619255
2022-02-16 12:15:00+00:00,172.53,172.57,172.41,294,172.57,10772,172.513745
2022-02-16 12:30:00+00:00,172.22,172.51,172.11,640,172.46,38981,172.313413
2022-02-16 12:45:00+00:00,172.0,172.28,171.95,543,172.2,21604,172.098451
2022-02-16 13:00:00+00:00,172.13,173.221,171.95,969,172.6899,174633,172.345926
2022-02-16 13:15:00+00:00,172.3499,172.4,172.17,534,172.17,41238,172.331063
2022-02-16 13:30:00+00:00,172.31,172.56,172.05,1308,172.25,170292,172.356486
2022-02-16 13:45:00+00:00,172.06,172.3,171.88,1699,172.2401,129425,172.040541
2022-02-16 14:00:00+00:00,171.93,172.16,171.81,1726,172.05,145145,171.983211
2022-02-16 14:15:00+00:00,171.79,172.8612,171.55,2003,172.0,162417,171.845196
2022-02-16 14:30:00+00:00,170.63,172.32,170.56,54188,171.82,6017562,171.442025
2022-02-16 14:45:00+00:00,170.575,170.96,170.05,36090,170.64,3451741,170.469157
2022-02-16 15:00:00+00:00,170.52,170.72,170.32,25286,170.575,2259949,170.527637
2022-02-16 15:15:00+00:00,170.73,170.775,170.265,20460,170.52,1964330,170.608225
2022-02-16 15:30:00+00:00,170.8416,170.96,170.55,18951,170.73,1845132,170.730248
2022-02-16 15:45:00+00:00,171.04,171.22,170.83,17774,170.841,1718626,171.037983
2022-02-16 16:00:00+00:00,170.64,171.19,170.62,16596,171.05,1463329,170.985072
2022-02-16 16:15:00+00:00,170.8699,170.92,170.35,15953,170.64,1429852,170.647075
2022-02-16 16:30:00+00:00,170.81,170.94,170.7399,11734,170.8681,2194923,170.838055
2022-02-16 16:45:00+00:00,171.105,171.13,170.75,11397,170.82,1087618,170.963283
2022-02-16 17:00:00+00:00,171.0091,171.41,170.922,12830,171.1,1328692,171.178712
2022-02-16 17:15:00+00:00,170.8682,171.03,170.82,10376,171.02,917842,170.931857
2022-02-16 17:30:00+00:00,170.609,170.86,170.18,17458,170.86,1770576,170.47273
2022-02-16 17:45:00+00:00,170.675,170.7773,170.535,9379,170.61,872153,170.668872
2022-02-16 18:00:00+00:00,170.71,170.78,170.5721,9422,170.67,765929,170.662243
2022-02-16 18:15:00+00:00,170.87,170.895,170.7047,8914,170.72,734793,170.793836
2022-02-16 18:30:00+00:00,170.74,170.87,170.545,9726,170.87,945418,170.679973
2022-02-16 18:45:00+00:00,170.78,170.89,170.61,9237,170.7451,731338,170.746932
2022-02-16 19:00:00+00:00,171.41,171.84,170.54,34312,170.7691,3569158,171.346781
2022-02-16 19:15:00+00:00,172.415,172.475,171.43,22690,171.43,2336749,172.118205
2022-02-16 19:30:00+00:00,172.155,172.83,172.04,24239,172.42,2387853,172.46682
2022-02-16 19:45:00+00:00,172.88,172.88,171.98,17863,172.16,1760102,172.435471
2022-02-16 20:00:00+00:00,173.0628,173.34,172.78,24908,172.8721,2559622,173.056334
2022-02-16 20:15:00+00:00,173.14,173.18,172.86,18063,173.07,1753084,173.041166
2022-02-16 20:30:00+00:00,172.955,173.19,172.62,21300,173.14,2081675,172.959115
2022-02-16 20:45:00+00:00,172.55,173.15,172.31,46780,172.95,4747138,172.687951
2022-02-16 21:00:00+00:00,172.33,172.63,172.24,750,172.55,10085849,172.549568
2022-02-16 21:15:00+00:00,172.35,172.43,172.0,562,172.3,34650,172.240394
2022-02-16 21:30:00+00:00,172.34,172.55,172.28,335,172.3,2148211,172.448237
2022-02-16 21:45:00+00:00,172.13,172.33,172.04,399,172.32,25144,172.22116
2022-02-16 22:00:00+00:00,172.25,172.25,172.16,145,172.16,69114,172.213984
2022-02-16 22:15:00+00:00,172.4199,172.4199,172.27,166,172.28,10534,172.331865
2022-02-16 22:30:00+00:00,172.23,172.45,172.23,162,172.4,9381,172.375318
2022-02-16 22:45:00+00:00,172.3,172.37,172.25,199,172.25,8963,172.323413
2022-02-16 23:00:00+00:00,172.32,172.38,172.3,60,172.35,6940,172.343001
2022-02-16 23:15:00+00:00,172.5,172.5,172.32,156,172.33,8287,172.406673
2022-02-16 23:30:00+00:00,172.25,172.55,172.25,145,172.5,9994,172.414872
2022-02-16 23:45:00+00:00,172.12,172.25,172.09,191,172.25,13658,172.143721
2022-02-17 00:00:00+00:00,172.06,172.12,172.03,132,172.11,10986,172.072197
2022-02-17 00:15:00+00:00,172.0,172.1,172.0,44,172.06,6583,172.038127
2022-02-17 00:30:00+00:00,172.08,172.3,172.03,116,172.05,13038,172.129979
2022-02-17 00:45:00+00:00,172.17,172.2,172.1,91,172.1,6226,172.165942
2022-02-17 09:00:00+00:00,171.41,172.0,171.29,257,172.0,10147,171.515132
2022-02-17 09:15:00+00:00,171.46,171.46,171.4,117,171.46,5928,171.426458
2022-02-17 09:30:00+00:00,171.6,171.64,171.51,71,171.64,2347,171.595602
2022-02-17 09:45:00+00:00,171.42,171.5,171.3,101,171.49,3379,171.403496
2022-02-17 10:00:00+00:00,171.47,171.55,171.4,69,171.45,2964,171.444346
2022-02-17 10:15:00+00:00,171.5,171.54,171.5,40,171.54,1090,171.509834
2022-02-17 10:30:00+00:00,171.58,171.6,171.58,42,171.59,1869,171.596291
2022-02-17 11:15:00+00:00,171.45,171.45,171.45,27,171.45,479,171.45
2022-02-17 11:30:00+00:00,171.45,171.45,171.42,46,171.42,1211,171.424798
2022-02-17 11:45:00+00:00,171.5,171.5,171.42,22,171.42,504,171.446667
2022-02-17 12:00:00+00:00,171.72,171.92,171.42,634,171.5,21923,171.639119
2022-02-17 12:15:00+00:00,171.68,171.76,171.65,106,171.72,6139,171.73431
2022-02-17 12:30:00+00:00,171.89,171.89,171.75,205,171.75,8271,171.808218
2022-02-17 12:45:00+00:00,171.9,172.0,171.86,465,171.88,28223,171.960053
2022-02-17 13:00:00+00:00,171.5497,172.19,171.4,1987,171.7701,252919,171.722563
2022-02-17 13:15:00+00:00,171.5,171.61,171.43,791,171.55,80430,171.556266
2022-02-17 13:30:00+00:00,171.11,171.67,171.01,1126,171.56,89079,171.414912
2022-02-17 13:45:00+00:00,171.1,171.38,170.9,1976,171.12,185357,171.058103
2022-02-17 14:00:00+00:00,171.3,171.37,171.04,1654,171.1,120975,171.25652
2022-02-17 14:15:00+00:00,171.1,172.55,170.84,1672,171.25,132625,171.286253
2022-02-17 14:30:00+00:00,171.51,171.72,170.74,44168,171.15,4917010,171.246735
2022-02-17 14:45:00+00:00,171.2006,171.6,170.88,30174,171.51,2951719,171.274716
2022-02-17 15:00:00+00:00,171.571,171.91,171.05,30342,171.2,2982602,171.49135
2022-02-17 15:15:00+00:00,170.92,171.61,170.86,26297,171.57,2737622,171.111791
2022-02-17 15:30:00+00:00,171.41,171.47,170.84,21652,170.92,2118626,171.175845
2022-02-17 15:45:00+00:00,171.3401,171.62,171.07,24819,171.415,3260254,171.427667
2022-02-17 16:00:00+00:00,171.38,171.48,171.2,16394,171.34,1534324,171.332112
2022-02-17 16:15:00+00:00,171.305,171.5,171.17,15010,171.37,1658409,171.343397
2022-02-17 16:30:00+00:00,171.11,171.38,171.0,14355,171.31,1307621,171.175954
2022-02-17 16:45:00+00:00,171.2,171.6,171.06,15034,171.12,1562201,171.401475
2022-02-17 17:00:00+00:00,170.93,171.2614,170.755,15502,171.205,1581865,171.004075
2022-02-17 17:15:00+00:00,171.05,171.14,170.885,11557,170.93,1575972,171.023506
2022-02-17 17:30:00+00:00,171.03,171.19,170.78,11867,171.05,1044035,170.967956
2022-02-17 17:45:00+00:00,170.99,171.05,170.88,11264,171.035,959488,170.978577
2022-02-17 18:00:00+00:00,170.55,171.055,170.47,15703,170.99,1425545,170.746871
2022-02-17 18:15:00+00:00,170.645,170.7,170.41,13085,170.55,1126309,170.558866
2022-02-17 18:30:00+00:00,170.46,170.73,170.29,13588,170.63,1738049,170.501396
2022-02-17 18:45:00+00:00,170.43,170.46,170.19,11876,170.457,1000659,170.338756
2022-02-17 19:00:00+00:00,170.16,170.43,170.07,14768,170.4299,1556906,170.18315
2022-02-17 19:15:00+00:00,169.805,170.26,169.75,20580,170.155,1753537,169.965126
2022-02-17 19:30:00+00:00,169.355,169.873,169.31,18918,169.8,2215456,169.506732
2022-02-17 19:45:00+00:00,169.51,169.71,169.3331,18042,169.36,1770437,169.510432
2022-02-17 20:00:00+00:00,169.12,169.53,168.97,26847,169.51,2479509,169.21193
2022-02-17 20:15:00+00:00,169.21,169.33,168.895,23499,169.11,2337301,169.128259
2022-02-17 20:30:00+00:00,169.31,169.445,168.96,29617,169.21,3063164,169.203848
2022-02-17 20:45:00+00:00,168.92,169.54,168.47,68216,169.305,7238951,168.880541
2022-02-17 21:00:00+00:00,168.94,171.580464,168.75,1941,168.92,18319152,168.880904
2022-02-17 21:15:00+00:00,168.95,169.0,168.88,951,168.98,793814,168.883009
2022-02-17 21:30:00+00:00,169.02,169.13,168.88,777,168.9599,105725,168.967524
2022-02-17 21:45:00+00:00,169.03,169.15,169.03,773,169.1,21515,169.089678
2022-02-17 22:00:00+00:00,168.9,169.11,168.9,629,169.03,19832,169.000549
2022-02-17 22:15:00+00:00,168.96,169.0,168.91,306,168.95,10099,168.979149
2022-02-17 22:30:00+00:00,168.87,169.0,168.81,470,168.96,32231,168.886258
2022-02-17 22:45:00+00:00,168.95,169.0,168.91,187,168.98,5038,168.937632
2022-02-17 23:00:00+00:00,168.88,168.95,168.75,285,168.95,18755,168.856958
2022-02-17 23:15:00+00:00,169.03,169.09,168.89,128,168.89,29222,168.993088
2022-02-17 23:30:00+00:00,169.0799,169.13,169.0,117,169.05,5987,169.059341
2022-02-17 23:45:00+00:00,169.06,169.15,168.99,131,169.08,19879,169.045501
2022-02-18 00:00:00+00:00,169.04,169.11,169.02,119,169.05,7738,169.065555
2022-02-18 00:15:00+00:00,168.97,169.1,168.9,194,169.05,13374,168.973139
2022-02-18 00:30:00+00:00,168.9,168.96,168.86,174,168.94,13923,168.912116
2022-02-18 00:45:00+00:00,168.84,168.9,168.52,335,168.88,31847,168.776567
2022-02-18 09:00:00+00:00,169.6,169.91,169.58,260,169.84,6265,169.727075
2022-02-18 09:15:00+00:00,169.75,169.75,169.7,92,169.71,2130,169.725315
2022-02-18 09:30:00+00:00,169.7,169.76,169.7,169,169.75,4927,169.739982
2022-02-18 09:45:00+00:00,169.78,169.78,169.6,138,169.61,2692,169.681933
2022-02-18 10:00:00+00:00,169.68,169.8,169.6,128,169.8,6471,169.75729
2022-02-18 10:15:00+00:00,169.8,169.8,169.74,43,169.74,1573,169.7838
2022-02-18 10:30:00+00:00,169.89,169.89,169.75,64,169.75,5264,169.786794
2022-02-18 10:45:00+00:00,169.89,170.05,169.89,122,169.94,2965,169.984903
2022-02-18 11:15:00+00:00,170.02,170.07,169.99,88,169.99,2080,170.027124
2022-02-18 11:30:00+00:00,169.85,170.1,169.85,245,170.05,9355,170.001665
2022-02-18 11:45:00+00:00,169.8,169.87,169.61,175,169.87,10750,169.793415
2022-02-18 12:00:00+00:00,169.93,170.02,169.76,735,169.8,34684,169.948012
2022-02-18 12:15:00+00:00,170.0,170.06,169.93,302,169.94,11414,170.006833
2022-02-18 12:30:00+00:00,170.06,170.07,170.01,91,170.02,1945,170.040207
2022-02-18 12:45:00+00:00,169.9,170.07,169.89,593,170.07,18799,169.968757
2022-02-18 13:00:00+00:00,169.55,170.99,169.5,1809,169.9899,138857,169.90849
2022-02-18 13:15:00+00:00,168.97,169.58,168.96,1931,169.52,90594,169.231023
2022-02-18 13:30:00+00:00,169.1218,169.19,168.67,1866,168.97,78845,168.954439
2022-02-18 13:45:00+00:00,169.49,169.51,169.0,1415,169.09,80500,169.273797
2022-02-18 14:00:00+00:00,169.37,169.7,169.2,2273,169.36,143019,169.39729
2022-02-18 14:15:00+00:00,169.84,170.26,169.13,4384,169.37,582548,169.74825
2022-02-18 14:30:00+00:00,168.21,170.5413,168.15,53611,169.84,10431333,169.737755
2022-02-18 14:45:00+00:00,169.01,169.03,167.97,36472,168.22,3453919,168.578686
2022-02-18 15:00:00+00:00,168.53,169.1154,168.28,25591,169.02,2282368,168.594005
2022-02-18 15:15:00+00:00,168.5,168.87,168.35,22134,168.53,2088511,168.577496
2022-02-18 15:30:00+00:00,168.0401,168.495,167.67,27999,168.495,2770100,167.938628
2022-02-18 15:45:00+00:00,168.06,168.29,167.7635,25325,168.04,2445601,168.057809
2022-02-18 16:00:00+00:00,167.64,168.16,167.29,33456,168.04,3126016,167.67341
2022-02-18 16:15:00+00:00,168.105,168.2198,167.4215,20651,167.64,1961066,167.918456
2022-02-18 16:30:00+00:00,168.08,168.36,167.8597,18101,168.11,1600344,168.121639
2022-02-18 16:45:00+00:00,167.3,168.21,167.21,19069,168.08,1782061,167.721804
2022-02-18 17:00:00+00:00,167.5855,167.715,167.22,17831,167.29,1749061,167.431136
2022-02-18 17:15:00+00:00,167.6955,168.0711,167.49,17637,167.59,3044397,167.763873
2022-02-18 17:30:00+00:00,166.91,167.81,166.81,32055,167.69,3520430,167.18463
2022-02-18 17:45:00+00:00,166.67,167.02,166.63,20764,166.91,1913922,166.86825
2022-02-18 18:00:00+00:00,166.36,166.78,166.29,19712,166.67,1839884,166.546203
2022-02-18 18:15:00+00:00,166.35,166.62,166.19,18691,166.35,2543663,166.373643
2022-02-18 18:30:00+00:00,166.64,166.78,166.2995,16933,166.34,1988997,166.533709
2022-02-18 18:45:00+00:00,167.07,167.3,166.64,18328,166.64,1909397,167.057741
2022-02-18 19:00:00+00:00,167.0955,167.3601,167.05,14983,167.06,1408852,167.191007
2022-02-18 19:15:00+00:00,168.04,168.11,167.03,19004,167.1,2567944,167.561953
2022-02-18 19:30:00+00:00,168.03,168.66,168.0,26031,168.035,2865330,168.330497
2022-02-18 19:45:00+00:00,168.2901,168.49,167.71,20738,168.04,1909099,168.098506
2022-02-18 20:00:00+00:00,167.96,168.6556,167.8,25619,168.29,2514470,168.23178
2022-02-18 20:15:00+00:00,167.375,168.06,167.28,24763,167.95,2360097,167.549883
2022-02-18 20:30:00+00:00,167.65,167.76,166.76,31011,167.365,3068515,167.182231
2022-02-18 20:45:00+00:00,167.6,167.91,166.96,54119,167.66,6484748,167.298579
2022-02-18 21:00:00+00:00,167.5,167.56,167.13,1868,167.42,16090222,167.301541
2022-02-18 21:15:00+00:00,167.52,167.55,167.46,738,167.51,53300,167.519992
2022-02-18 21:30:00+00:00,167.5,167.53,167.3,723,167.5,1390226,167.327906
2022-02-18 21:45:00+00:00,167.39,167.5,167.3,1037,167.49,97058,167.456229
2022-02-18 22:00:00+00:00,167.22,167.42,167.19,593,167.41,55352,167.317896
2022-02-18 22:15:00+00:00,167.05,167.22,167.03,478,167.16,22570,167.113722
2022-02-18 22:30:00+00:00,166.95,167.04,166.85,586,167.04,29265,166.98699
2022-02-18 22:45:00+00:00,166.8,166.94,166.8,375,166.9,13428,166.855745
2022-02-22 09:00:00+00:00,163.22,166.0,162.24,2521,166.0,70682,163.330213
2022-02-22 09:15:00+00:00,163.8,163.88,163.23,1417,163.39,62376,163.624168
2022-02-22 09:30:00+00:00,163.96,164.15,163.9,905,163.9,30448,164.013911
2022-02-22 09:45:00+00:00,163.84,164.15,163.72,1010,163.92,27858,163.955833
2022-02-22 10:00:00+00:00,164.4,164.56,163.71,547,163.84,20266,164.100199
2022-02-22 10:15:00+00:00,165.29,165.29,164.41,675,164.41,29934,164.870467
2022-02-22 10:30:00+00:00,166.0,166.43,165.0,659,165.09,33772,165.917041
2022-02-22 10:45:00+00:00,165.99,166.6,165.88,523,166.06,16394,166.177797
2022-02-22 11:00:00+00:00,166.08,166.08,165.71,312,166.0,7795,165.870242
2022-02-22 11:15:00+00:00,165.85,166.15,165.85,250,166.0,5736,165.97675
2022-02-22 11:30:00+00:00,165.82,165.85,165.5,263,165.85,5789,165.722791
2022-02-22 11:45:00+00:00,165.9,166.12,165.77,247,165.89,9782,165.924897
2022-02-22 12:00:00+00:00,165.88,166.06,165.3,3151,165.92,99518,165.727261
2022-02-22 12:15:00+00:00,166.26,166.48,165.89,1047,165.9,69535,166.227249
2022-02-22 12:30:00+00:00,166.19,166.48,165.75,1202,166.27,69633,166.160833
2022-02-22 12:45:00+00:00,166.18,166.48,166.0,849,166.19,37847,166.29218
2022-02-22 13:00:00+00:00,165.7,167.718,160.0,2752,165.5109,1201774,165.754897
2022-02-22 13:15:00+00:00,165.6226,165.84,165.44,1350,165.7199,51432,165.625124
2022-02-22 13:30:00+00:00,166.16,166.2,165.7,1716,165.7,127737,166.041689
2022-02-22 13:45:00+00:00,165.9,166.21,165.8,1806,166.15,69905,166.046965
2022-02-22 14:00:00+00:00,166.0,166.137,165.7,2917,165.9023,157698,165.983183
2022-02-22 14:15:00+00:00,164.99,166.02,164.52,6726,166.02,440783,165.227501
2022-02-22 14:30:00+00:00,164.94,165.4662,163.85,97545,164.98,10568061,164.738172
2022-02-22 14:45:00+00:00,165.71,166.5,164.85,51524,164.95,5193832,165.758894
2022-02-22 15:00:00+00:00,166.08,166.211,165.05,37294,165.72,3312825,165.599137
2022-02-22 15:15:00+00:00,166.63,166.69,165.84,31530,166.08,2990765,166.142899
2022-02-22 15:30:00+00:00,165.405,166.68,165.22,30095,166.63,2779277,165.978766
2022-02-22 15:45:00+00:00,164.66,165.48,164.5703,32033,165.4,2604424,165.000094
2022-02-22 16:00:00+00:00,164.6725,164.96,164.62,27972,164.67,2205767,164.793896
2022-02-22 16:15:00+00:00,164.55,165.0,164.41,31476,164.67,2757030,164.759397
2022-02-22 16:30:00+00:00,164.93,165.12,164.49,24330,164.541,2209451,164.81394
2022-02-22 16:45:00+00:00,164.695,165.32,164.43,22457,164.94,2133030,164.875391
2022-02-22 17:00:00+00:00,164.75,165.045,164.59,20229,164.68,1651697,164.814252
2022-02-22 17:15:00+00:00,164.405,164.755,164.33,19709,164.7529,1793360,164.537794
2022-02-22 17:30:00+00:00,164.375,164.59,164.16,19127,164.4,1535231,164.397403
2022-02-22 17:45:00+00:00,164.1,164.445,163.9,26577,164.37,2121369,164.089796
2022-02-22 18:00:00+00:00,164.17,164.365,163.86,18227,164.12,1532963,164.123539
2022-02-22 18:15:00+00:00,163.9,164.17,163.562,22600,164.17,1780239,163.85459
2022-02-22 18:30:00+00:00,163.485,164.06,163.4101,21350,163.89,1792548,163.769429
2022-02-22 18:45:00+00:00,162.935,163.65,162.73,31678,163.4806,2516043,163.206914
2022-02-22 19:00:00+00:00,162.76,162.99,162.15,32721,162.93,3114999,162.555244
2022-02-22 19:15:00+00:00,163.35,163.42,162.26,34697,162.76,3515736,162.861177
2022-02-22 19:30:00+00:00,163.0,163.88,162.95,31891,163.325,3077730,163.445171
2022-02-22 19:45:00+00:00,164.2,164.47,162.7847,33361,163.0,3329555,163.874524
2022-02-22 20:00:00+00:00,165.055,165.35,164.205,29737,164.21,2982414,164.937452
2022-02-22 20:15:00+00:00,165.115,165.3586,164.65,29330,165.0842,2763341,164.997738
2022-02-22 20:30:00+00:00,164.51,165.21,164.32,34622,165.12,3121648,164.852879
2022-02-22 20:45:00+00:00,164.3,164.6,163.45,64462,164.48,6137436,164.045118
2022-02-22 21:00:00+00:00,165.0,165.47,164.32,1607,164.32,15022974,164.323869
2022-02-22 21:15:00+00:00,164.85,165.09,164.81,833,165.0,906252,164.951831
2022-02-22 21:30:00+00:00,165.06,165.15,164.32,776,164.84,448806,164.604221
2022-02-22 21:45:00+00:00,164.6,165.04,164.52,697,165.03,91615,164.792231
2022-02-22 22:00:00+00:00,164.75,164.75,164.57,173,164.65,4726,164.660603
2022-02-22 22:15:00+00:00,164.66,164.8,164.65,235,164.77,8519,164.716028
2022-02-22 22:30:00+00:00,164.98,165.04,164.66,309,164.7,16829,164.840005
2022-02-22 22:45:00+00:00,165.02,165.03,164.97,274,164.97,20330,164.990886
2022-02-22 23:00:00+00:00,164.88,164.99,164.82,96,164.98,11178,164.915141
2022-02-22 23:15:00+00:00,165.26,165.3,164.85,195,164.95,23351,165.057152
2022-02-22 23:30:00+00:00,165.3,165.3,165.16,88,165.22,6961,165.256221
2022-02-22 23:45:00+00:00,165.26,165.47,165.22,193,165.36,17634,165.34453
2022-02-23 00:00:00+00:00,165.29,165.47,165.13,186,165.43,18954,165.374107
2022-02-23 00:15:00+00:00,165.2,165.25,165.14,78,165.15,4593,165.1781
2022-02-23 00:30:00+00:00,165.19,165.2,165.13,77,165.15,4536,165.154538
2022-02-23 00:45:00+00:00,165.45,165.45,165.14,185,165.18,19515,165.320677
2022-02-23 09:00:00+00:00,166.23,166.24,165.8,836,166.0,27783,166.020095
2022-02-23 09:15:00+00:00,166.05,166.23,166.05,491,166.23,16288,166.109992
2022-02-23 09:30:00+00:00,166.17,166.17,166.02,80,166.02,1871,166.126856
2022-02-23 09:45:00+00:00,165.98,166.2,165.9,274,166.2,5674,166.127977
2022-02-23 10:00:00+00:00,165.7,166.0,165.7,269,166.0,8691,165.904107
2022-02-23 10:15:00+00:00,165.85,165.85,165.7,35,165.7,875,165.770755
2022-02-23 10:30:00+00:00,165.89,165.98,165.8,168,165.83,4448,165.847491
2022-02-23 10:45:00+00:00,165.62,165.76,165.42,264,165.75,6691,165.614317
2022-02-23 11:00:00+00:00,165.38,165.52,165.38,167,165.52,3209,165.496625
2022-02-23 11:15:00+00:00,165.45,165.45,165.08,142,165.38,3269,165.281436
2022-02-23 11:30:00+00:00,165.55,165.56,165.49,115,165.51,3908,165.51833
2022-02-23 11:45:00+00:00,165.27,165.51,165.11,268,165.5,6548,165.353109
2022-02-23 12:00:00+00:00,165.7,165.7,165.22,1102,165.28,40121,165.50779
2022-02-23 12:15:00+00:00,165.78,165.81,165.62,500,165.74,23228,165.706255
2022-02-23 12:30:00+00:00,165.88,165.98,165.77,487,165.77,22044,165.909938
2022-02-23 12:45:00+00:00,165.94,166.02,165.81,513,165.87,16904,165.93732
2022-02-23 13:00:00+00:00,165.83,166.49,165.38,1780,165.4899,182570,165.815838
2022-02-23 13:15:00+00:00,165.73,165.96,165.64,941,165.84,591702,165.806922
2022-02-23 13:30:00+00:00,165.66,165.79,165.58,1051,165.74,58640,165.663667
2022-02-23 13:45:00+00:00,165.87,165.94,165.66,747,165.66,45517,165.798845
